transaction_id,customer_id,transaction_date,amount,channel,merchant_city,items,discount
T0003190,C003032,2025-07-21,1468.44,mobile,Kochi,9,0.006
T0003191,C005699,2025-10-30,679.51,mobile,Kochi,6,
T0003192,C001860,2024-07-11,2718.76,store,Lucknow,5,
T0003193,C004836,2024-01-04,1618.28,online,Delhi,7,0.022
T0003194,C006002,2025-01-01,1017.64,store,Pune,7,0.086
T0003195,C003456,2025-12-04,3238.05,online,Bengaluru,3,0.116
T0003196,C004416,2024-12-18,1140.41,mobile,Hyderabad,2,0.016
T0003197,C004443,2025-04-06,2484.71,store,Delhi,7,0.023
T0003198,C001118,2025-10-02,1994.95,online,Lucknow,8,0.037
T0003199,C001856,2025-05-24,3909.33,phone,Kolkata,9,
T0003200,C001065,2024-12-14,949.04,store,Ahmedabad,2,0.004
T0003201,C002545,2025-07-25,2454.76,mobile,Lucknow,8,
T0003202,C004106,2024-02-06,301.85,online,Jaipur,8,0.102
T0003203,C006145,2025-01-22,809.52,online,Ahmedabad,3,0.205
T0003204,C002273,2025-12-18,2215.3,store,Hyderabad,2,0.147
T0003205,C000989,2024-04-14,5628.96,store,Chennai,8,0.046
T0003206,C004263,2024-05-13,2091.71,store,Jaipur,10,0.069
T0003207,C004141,2024-01-24,2249.76,online,Hyderabad,9,0.076
T0003208,C003934,2024-08-19,14937.37,store,Hyderabad,10,0.012
T0003209,C002414,2025-03-26,3470.65,store,Kolkata,2,0.059
T0003210,C005746,2025-03-03,2711.66,online,Lucknow,4,0.114
T0003211,C004099,2024-12-23,483.67,online,Jaipur,8,0.033
T0003212,C000772,2024-04-07,3033.5,store,Mumbai,5,0.176
T0003213,C003420,2024-08-19,2887.17,online,Mumbai,2,0.032
T0003214,C001058,2025-11-24,2496.51,mobile,Mumbai,1,0.117
T0003215,C003139,2024-05-01,812.56,online,Lucknow,1,0.054
T0003216,C004892,2025-06-06,4657.43,store,Chennai,5,0.027
T0003217,C005700,2025-03-13,1748.69,online,Kochi,6,0.159
T0003218,C004114,2024-05-19,773.78,mobile,Bhopal,5,
T0003219,C005818,2025-10-15,4877.41,online,Chennai,2,0.057
T0003220,C001207,2024-09-26,8050.97,store,Pune,10,0.038
T0003221,C001117,2025-04-27,1339.97,store,Ahmedabad,7,
T0003222,C006037,2025-08-22,6262.66,mobile,Mumbai,8,0.035
T0003223,C002937,2025-03-13,3089.17,store,Mumbai,11,0.081
T0003224,C001263,2025-10-02,809.64,online,Lucknow,4,0.004
T0003225,C002207,2025-11-03,2186.3,online,Pune,3,0.112
T0003226,C001227,2025-09-03,1385.91,mobile,Bhopal,2,0.02
T0003227,C001272,2024-05-07,1512.57,online,Pune,1,0.179
T0003228,C002362,2024-08-07,1846.61,phone,Kolkata,4,0.013
T0003229,C003087,2024-11-13,1082.5,phone,Mumbai,1,0.103
T0003230,C002638,2025-06-17,4682.05,online,Bengaluru,6,0.019
T0003231,C001441,2025-02-22,1494.55,mobile,Ahmedabad,4,0.091
T0003232,C005337,2025-04-12,1724.14,store,Hyderabad,11,0.082
T0003233,C005692,2024-02-05,1019.37,online,Ahmedabad,10,0.05
T0003234,C003334,2025-03-04,2511.23,store,Bhopal,11,0.135
T0003235,C002230,2025-04-22,15128.94,store,Bhopal,11,0.027
T0003236,C004000,2025-05-22,7527.84,online,Hyderabad,1,0.105
T0003237,C001268,2024-05-30,1678.1,store,Kolkata,7,0.036
T0003238,C003821,2025-11-12,842.19,store,Delhi,5,0.025
T0003239,C003416,2025-10-24,1718.35,online,Kochi,10,0.025
T0003240,C003736,2025-09-18,9175.39,online,Mumbai,8,0.039
T0003241,C005779,2025-07-15,1562.13,online,Bhopal,1,0.011
T0003242,C004626,2025-02-06,479.82,store,Kochi,4,0.048
T0003243,C006033,2024-04-13,2127.48,online,Chennai,1,0.158
T0003244,C004032,2024-04-27,6659.47,online,Delhi,1,0.008
T0003245,C005779,2025-12-26,308.9,online,Bengaluru,2,0.046
T0003246,C000900,2025-06-18,4582.55,store,Chennai,2,0.057
T0003247,C005163,2024-07-17,632.65,store,Chennai,7,0.027
T0003248,C003821,2024-07-25,1222.38,mobile,Bengaluru,2,0.101
T0003249,C003748,2024-01-07,3591.27,store,Kochi,1,0.164
T0003250,C004626,2025-09-17,1386.63,store,Bengaluru,5,0.08
T0003251,C005954,2025-05-20,6587.47,mobile,Ahmedabad,11,0.123
T0003252,C000134,2024-02-05,600.75,phone,Ahmedabad,3,0.017
T0003253,C001873,2024-07-19,2519.82,mobile,Bhopal,9,0.043
T0003254,C004692,2024-11-04,5246.63,store,Mumbai,9,0.022
T0003255,C003856,2024-10-05,1848.26,mobile,Kochi,4,0.071
T0003256,C005465,bad-date,459.04,store,Lucknow,10,0.088
T0003257,C002885,2024-07-05,3190.82,mobile,Ahmedabad,1,0.088
T0003258,C002751,2024-09-24,890.31,store,Delhi,2,0.1
T0003259,C005885,2024-12-29,1645.0,store,Bhopal,11,0.028
T0003260,C002218,2024-03-20,3289.95,store,Pune,3,0.022
T0003261,C001170,2025-06-13,1311.27,online,Lucknow,4,0.059
T0003262,C006188,2024-12-11,4586.74,mobile,Lucknow,6,0.051
T0003263,C001492,2024-06-22,486.83,store,Delhi,1,0.158
T0003264,C003259,2024-04-06,2682.09,online,Lucknow,7,0.124
T0003265,C005668,2024-07-28,2675.94,online,Kochi,4,0.113
T0003266,C004674,2024-04-05,2181.12,mobile,Jaipur,5,0.084
T0003267,C005455,2024-11-27,2910.7,online,Delhi,5,0.036
T0003268,C001112,2025-01-24,579.16,store,Mumbai,3,0.043
T0003269,C001383,2025-12-16,515.47,mobile,Chennai,4,0.106
T0003270,C005074,2025-06-15,1921.36,phone,Hyderabad,7,0.113
T0003271,C003850,2024-10-31,7446.7,online,Bengaluru,2,0.032
T0003272,C005337,2025-12-07,2334.81,store,Mumbai,10,0.031
T0003273,C001059,2025-09-22,2681.39,mobile,Mumbai,7,0.185
T0003274,C003739,2025-03-14,6301.61,store,Kolkata,8,0.001
T0003275,C000328,2024-08-18,2034.13,mobile,Lucknow,10,0.067
T0003276,C003078,2025-12-05,1012.23,phone,Lucknow,3,0.034
T0003277,C001738,2025-08-03,1497.16,mobile,Pune,4,0.062
T0003278,C000928,2025-12-21,3905.61,online,Mumbai,11,0.004
T0003279,C004207,2024-07-28,9176.53,store,Delhi,4,0.055
T0003280,C002621,2025-07-28,2638.95,online,Bhopal,10,0.053
T0003281,C003075,2025-01-22,3022.48,mobile,Mumbai,7,0.04
T0003282,C004896,2025-04-14,5976.16,online,Ahmedabad,4,0.103
T0003283,C006149,2024-06-11,1418.87,online,Ahmedabad,4,0.038
T0003284,C002054,2024-06-13,368.37,store,Kolkata,9,0.203
T0003285,C000140,2024-04-20,2621.39,store,Bhopal,9,0.031
T0003286,C004070,2024-02-12,2977.79,online,Kochi,6,0.055
T0003287,C000725,2024-01-29,1006.79,store,Ahmedabad,9,0.024
T0003288,C000882,2025-06-01,7173.93,store,Delhi,4,0.025
T0003289,C005393,2025-01-12,1095.09,online,Ahmedabad,6,0.007
T0003290,C003480,2024-05-29,4377.38,store,Delhi,4,0.178
T0003291,C004668,2025-06-05,1686.74,online,Kochi,7,0.073
T0003292,C004053,2025-03-23,7722.19,mobile,Delhi,9,0.066
T0003293,C004169,2024-11-09,1034.2,store,Bengaluru,7,0.043
T0003294,C006056,2025-03-16,7397.62,online,Kochi,3,0.031
T0003295,C005454,2024-04-23,2727.23,store,Kolkata,4,0.091
T0003296,C002049,2025-02-06,1849.07,online,Chennai,11,0.055
T0003297,C006160,2024-06-02,2885.47,online,Ahmedabad,3,0.035
T0003298,C001263,2024-07-08,1203.05,store,Kochi,11,0.011
T0003299,C002711,2024-02-20,1092.99,mobile,Delhi,9,0.044
T0003300,C002895,2025-10-18,1598.63,online,Chennai,8,0.052
T0003301,C005891,2025-07-02,4851.31,phone,Pune,1,0.072
T0003302,C000208,2024-03-24,3432.31,mobile,Ahmedabad,3,0.059
T0003303,C005360,2025-11-19,2134.27,mobile,Delhi,9,0.017
T0003304,C000775,2025-12-27,1584.06,online,Bengaluru,10,0.042
T0003305,C000178,2024-12-08,594.07,mobile,Kochi,10,0.058
T0003306,C005320,2025-02-15,1634.68,mobile,Bengaluru,4,
T0003307,C001297,2025-04-10,1143.23,store,Pune,8,0.025
T0003308,C003751,2025-05-25,1541.76,online,Chennai,4,0.088
T0003309,C003827,2025-07-24,6796.01,store,Lucknow,5,0.047
T0003310,C002888,2025-08-24,866.23,online,Jaipur,9,0.027
T0003311,C002551,2025-02-09,323.24,online,Chennai,3,0.039
T0003312,C001377,2025-08-25,639.76,store,Kolkata,6,0.031
T0003313,C005820,2025-09-06,741.29,online,Kolkata,5,0.084
T0003314,C002041,2024-08-19,466.25,online,Kolkata,2,0.093
T0003315,C004669,2024-06-14,427.91,store,Bhopal,2,0.05
T0003316,C005133,2024-01-18,776.98,online,Jaipur,2,0.147
T0003317,C000370,2024-11-16,2101.48,store,Ahmedabad,4,0.045
T0003318,C003300,2024-04-07,2440.47,online,Jaipur,6,0.029
T0003319,C003227,2024-10-16,4981.19,store,Pune,2,
T0003320,C000025,2024-11-23,3309.29,online,Hyderabad,7,0.032
T0003321,C001243,2025-12-23,1001.22,store,Hyderabad,8,0.008
T0003322,C003172,2025-02-14,1486.54,phone,Hyderabad,6,0.018
T0003323,C004834,2025-11-25,442.68,online,Mumbai,7,0.069
T0003324,C003891,2025-03-08,848.46,mobile,Pune,7,0.009
T0003325,C000355,2025-01-23,1112.03,online,Chennai,7,0.063
T0003326,C002355,2025-04-22,4767.57,online,Delhi,1,0.075
T0003327,C001002,2024-11-12,2221.91,online,Jaipur,6,0.058
T0003328,C004103,2024-11-19,1399.05,online,Kochi,8,0.057
T0003329,C004415,2024-06-28,3684.95,mobile,Jaipur,2,0.024
T0003330,C003697,2025-02-21,794.83,online,Bengaluru,2,0.006
T0003331,C004511,2025-06-20,11834.65,online,Bengaluru,9,0.125
T0003332,C004919,2024-02-02,19712.13,store,Bhopal,8,0.085
T0003333,C002853,2025-05-09,1585.13,mobile,Mumbai,2,0.017
T0003334,C003424,2025-04-04,2207.98,store,Pune,8,0.224
T0003335,C002257,2025-06-04,2798.65,mobile,Pune,7,0.12
T0003336,C005207,2024-12-30,1723.51,store,Mumbai,2,0.065
T0003337,C003336,2025-07-10,238.05,online,Kochi,7,0.218
T0003338,C002448,2024-10-06,3526.93,online,Kolkata,2,0.049
T0003339,C000759,2025-03-06,1848.1,mobile,Kochi,10,0.046
T0003340,C005672,2024-12-26,10389.68,mobile,Chennai,7,0.037
T0003341,C000289,2024-02-06,1309.47,online,Kochi,8,
T0003342,C003281,2024-06-21,340.35,online,Bengaluru,9,0.096
T0003343,C004453,2025-07-15,6978.5,mobile,Pune,7,0.103
T0003344,C002127,2024-05-09,5689.69,phone,Bengaluru,7,0.098
T0003345,C001102,2025-04-26,3499.55,store,Bengaluru,4,0.007
T0003346,C003992,2025-11-20,4007.95,online,Mumbai,10,0.045
T0003347,C004911,2025-05-15,3721.83,mobile,Pune,1,0.076
T0003348,C003304,2024-12-02,616.11,online,Kolkata,11,
T0003349,C003666,2024-07-26,2686.38,store,Hyderabad,5,0.097
T0003350,C000093,2025-04-24,42720.44514292635,phone,Mumbai,9,0.041
T0003351,C005933,2025-05-03,2559.07,online,Chennai,2,0.081
T0003352,C005028,2024-08-22,3302.56,store,Delhi,3,0.042
T0003353,C001280,2024-11-08,2117.21,online,Bengaluru,1,0.021
T0003354,C005201,2024-12-25,869.64,store,Ahmedabad,7,0.033
T0003355,C004070,2024-09-14,3598.21,store,Hyderabad,3,0.133
T0003356,C003859,2024-04-03,1561.53,online,Kochi,7,
T0003357,C001264,2025-10-23,900.76,online,Delhi,3,
T0003358,C001093,2024-07-03,1363.11,store,Mumbai,10,0.044
T0003359,C004809,2024-06-22,1592.87,store,Lucknow,7,0.191
T0003360,C003214,2024-12-06,689.14,online,Jaipur,11,0.094
T0003361,C006225,2025-09-24,32868.12,phone,Chennai,9,0.096
T0003362,C004953,2025-10-06,570.55,online,Ahmedabad,11,0.016
T0003363,C004748,2024-05-04,970.41,store,Hyderabad,1,0.032
T0003364,C001141,2025-01-13,4180.71,store,Kolkata,9,0.103
T0003365,C000086,2024-03-15,3455.34,online,Delhi,11,0.08
T0003366,C000269,2025-08-16,856.86,online,Ahmedabad,3,0.044
T0003367,C000458,2024-04-18,1282.06,phone,Hyderabad,3,
T0003368,C005799,2024-07-12,1672.35,mobile,Delhi,9,0.064
T0003369,C000484,2024-11-06,2478.83,store,Jaipur,11,
T0003370,C000307,2024-07-22,591.31,store,Kochi,1,0.013
T0003371,C000545,2025-08-08,618.62,mobile,Hyderabad,2,0.119
T0003372,C001139,2025-12-27,974.51,online,Lucknow,5,0.051
T0003373,C003321,2025-02-08,1123.72,mobile,Chennai,7,0.04
T0003374,C005138,2025-11-24,1585.71,mobile,Chennai,9,0.068
T0003375,C005168,2025-04-10,2214.72,online,Chennai,10,
T0003376,C003312,2025-02-24,8756.57,phone,Chennai,8,0.016
T0003377,C005770,2024-04-04,499.28,online,Delhi,3,0.13
T0003378,C001662,2025-02-01,5016.89,phone,Ahmedabad,9,0.01
T0003379,C002543,2024-09-08,1308.5,phone,Kolkata,8,0.01
T0003380,C005497,2024-07-18,1064.84,online,Kochi,2,0.054
T0003381,C000021,2025-03-21,3070.9,store,Lucknow,5,0.065
T0003382,C002485,2024-02-10,88.35,store,Bengaluru,8,0.15
T0003383,C001983,2024-06-22,4293.46,store,Kolkata,10,0.009
T0003384,C005355,2025-04-09,1085.52,store,Hyderabad,8,
T0003385,C000287,2025-07-02,1625.55,online,Chennai,11,0.146
T0003386,C000862,2025-12-24,642.92,online,Hyderabad,9,
T0003387,C004262,2024-12-07,8677.96,online,Jaipur,10,0.093
T0003388,C001646,2025-09-11,565.84,store,Bhopal,11,0.061
T0003389,C003185,2025-05-27,1672.9,online,Bengaluru,9,0.153
T0003390,C001056,2025-02-12,2519.46,store,Hyderabad,9,0.134
T0003391,C003847,2024-06-05,-929.51,online,Pune,10,0.02
T0003392,C002038,2025-02-24,318.36,mobile,Ahmedabad,5,0.002
T0003393,C001008,2025-06-16,1260.27,online,Delhi,11,0.036
T0003394,C004295,2024-07-13,1349.29,store,Kochi,11,0.029
T0003395,C003201,2024-01-01,675.2,online,Hyderabad,5,0.04
T0003396,C005450,2025-05-31,3930.87,online,Pune,8,0.002
T0003397,C001811,2025-07-09,2512.24,mobile,Kolkata,8,0.106
T0003398,C002139,2024-12-10,1404.99,online,Bhopal,8,
T0003399,C001199,2024-12-12,1337.91,store,Bhopal,1,0.153
T0003400,C004497,2024-07-11,8376.73,online,Lucknow,8,
T0003401,C003264,2024-05-17,1043.8,mobile,Bengaluru,4,0.13
T0003402,C005606,2025-04-18,1479.56,online,Lucknow,6,0.002
T0003403,C003708,2024-04-09,1195.51,online,Lucknow,3,0.03
T0003404,C004260,2025-11-27,4561.82,online,Ahmedabad,7,0.036
T0003405,C003119,2024-04-08,4963.94,online,Mumbai,5,0.104
T0003406,C005114,2024-03-23,5002.08,phone,Bhopal,10,0.039
T0003407,C005801,2025-02-28,410.79,online,Lucknow,11,0.067
T0003408,C001605,2025-01-12,7473.3,online,Hyderabad,5,0.043
T0003409,C002078,2024-07-31,1845.35,phone,Chennai,9,0.031
T0003410,C004646,2024-05-06,1384.29,online,Chennai,11,0.04
T0003411,C002465,2025-12-13,1333.11,online,Chennai,4,0.028
T0003412,C002140,2024-02-19,1543.46,online,Hyderabad,4,0.003
T0003413,C003410,2024-06-28,1522.84,store,Kochi,11,0.009
T0003414,C001261,2025-05-27,8745.78,online,Hyderabad,8,0.002
T0003415,C000946,2025-09-06,10007.96,online,Bengaluru,2,0.121
T0003416,C003096,2024-04-17,2380.86,online,Bengaluru,6,0.119
T0003417,C003924,2025-04-30,2063.26,store,Bhopal,1,0.083
T0003418,C002125,2025-09-13,1842.43,store,Chennai,4,0.109
T0003419,C003380,2024-07-11,5313.14,online,Mumbai,9,0.026
T0003420,C002318,2024-11-12,4772.91,store,Kolkata,9,0.0
T0003421,C003377,2024-12-20,2128.97,online,Pune,2,0.248
T0003422,C003794,2025-03-04,904.68,online,Kolkata,10,0.018
T0003423,C003311,2024-12-22,756.22,store,Delhi,6,0.106
T0003424,C002499,2024-03-28,1262.84,online,Kolkata,9,0.152
T0003425,C005225,2025-06-22,719.67,online,Delhi,3,0.006
T0003426,C000106,2024-06-26,830.36,online,Bengaluru,11,0.008
T0003427,C004816,2024-09-08,772.47,online,Lucknow,5,0.23
T0003428,C005784,2025-02-07,12619.79,store,Ahmedabad,7,0.095
T0003429,C002949,2024-01-31,798.63,online,Hyderabad,6,0.052
T0003430,C002948,2024-04-01,626.78,store,Bengaluru,2,0.002
T0003431,C000452,2024-04-15,1956.62,online,Pune,4,0.064
T0003432,C000137,2024-07-22,413.57,online,Hyderabad,10,0.182
T0003433,C003825,2024-02-25,2226.31,mobile,Lucknow,5,0.055
T0003434,C002564,2024-02-20,1434.89,store,Hyderabad,10,0.011
T0003435,C003259,2024-12-28,3325.63,store,Ahmedabad,10,
T0003436,C002038,2025-07-14,1400.86,online,Kolkata,4,0.182
T0003437,C004426,2025-10-14,11351.0,online,Delhi,4,
T0003438,C004587,2024-09-03,2321.43,phone,Delhi,10,0.026
T0003439,C002215,2024-05-23,3178.27,online,Kochi,9,0.007
T0003440,C000213,2024-12-19,773.57,store,Chennai,1,0.084
T0003441,C003573,2025-07-03,5320.06,phone,Chennai,9,0.132
T0003442,C004248,2025-10-26,612.7,online,Lucknow,11,0.167
T0003443,C002092,2024-04-25,2611.02,store,Mumbai,3,
T0003444,C002246,2025-01-21,5410.5,online,Bengaluru,10,0.005
T0003445,C002298,2024-07-04,1139.32,online,Bengaluru,3,0.025
T0003446,C006125,2025-10-07,582.46,online,Mumbai,1,
T0003447,C004466,2025-04-03,2576.86,store,Bengaluru,10,0.066
T0003448,C004647,2025-12-08,755.15,online,Delhi,8,0.083
T0003449,C002614,2025-02-12,3389.86,phone,Lucknow,11,0.289
T0003450,C004135,2024-09-06,5480.22,online,Lucknow,6,0.097
T0003451,C004045,2025-09-03,2478.11,store,Ahmedabad,10,0.086
T0003452,C003589,2024-01-18,4016.11,online,Kolkata,11,0.015
T0003453,C002414,2025-12-13,829.47,online,Jaipur,1,0.009
T0003454,C004551,2025-10-16,3577.55,phone,Hyderabad,11,0.084
T0003455,C002723,2024-01-01,1427.36,mobile,Mumbai,2,0.019
T0003456,C003856,2024-09-13,1830.61,online,Jaipur,7,0.095
T0003457,C001279,2024-01-12,1272.09,store,Kolkata,4,0.039
T0003458,C000765,2024-01-30,401884.28772191564,online,Kolkata,3,0.059
T0003459,C001887,2024-01-19,1767.14,online,Jaipur,7,0.032
T0003460,C000106,2024-08-01,1155.97,store,Delhi,1,
T0003461,C003826,2025-03-24,6447.24,online,Delhi,3,0.061
T0003462,C003480,2025-01-09,6729.05,store,Chennai,7,0.025
T0003463,C004821,2024-01-29,3740.17,online,Kochi,7,0.064
T0003464,C000192,2024-04-28,2441.2,online,Jaipur,8,0.036
T0003465,C005657,2024-04-25,1872.05,online,Chennai,11,0.037
T0003466,C005356,2025-06-01,2126.82,online,Kochi,10,0.091
T0003467,C003116,2025-03-19,870.28,store,Bhopal,11,0.023
T0003468,C000928,2025-03-01,3797.93,online,Pune,6,0.015
T0003469,C001838,2025-06-23,1316.43,store,Bhopal,3,0.234
T0003470,C004675,2025-07-21,-976.65,online,Bengaluru,3,0.103
T0003471,C006089,2025-02-06,4628.65,mobile,Lucknow,11,0.044
T0003472,C000467,2025-08-26,246.97,store,Lucknow,5,0.038
T0003473,C000873,2024-10-21,7087.09,mobile,Mumbai,5,0.222
T0003474,C003632,2024-01-27,4213.86,mobile,Kolkata,11,0.035
T0003475,C001417,2025-01-09,3362.09,online,Mumbai,10,0.104
T0003476,C000798,2024-07-11,2879.25,online,Mumbai,6,0.1
T0003477,C001998,2024-11-13,631.38,online,Hyderabad,8,0.044
T0003478,C005876,2024-10-23,750.84,mobile,Kolkata,5,0.07
T0003479,C003976,2024-12-30,819.02,mobile,Delhi,2,0.122
T0003480,C003220,2025-05-07,199.59,mobile,Jaipur,11,0.091
T0003481,C003876,2024-06-27,198.17,mobile,Pune,1,
T0003482,C005915,2025-11-23,803.32,store,Kolkata,9,0.071
T0003483,C003505,2024-11-25,2997.12,mobile,Pune,10,0.045
T0003484,C004948,2025-09-17,7109.16,mobile,Bengaluru,2,0.104
T0003485,C001017,2025-09-13,12248.91,online,Hyderabad,3,0.085
T0003486,C002708,2024-10-22,2245.32,online,Kolkata,10,0.01
T0003487,C000487,2025-06-24,1648.07,store,Bhopal,11,0.043
T0003488,C004320,2024-06-02,2940.83,store,Hyderabad,11,0.128
T0003489,C000487,2024-03-25,850.09,store,Bengaluru,11,0.043
T0003490,C002496,2024-03-18,906.39,online,Mumbai,8,0.178
T0003491,C001563,2025-08-16,613.84,store,Jaipur,9,0.043
T0003492,C000311,2024-11-01,2419.1,online,Bengaluru,2,0.078
T0003493,C004836,2025-04-01,2199.97,online,Kochi,4,0.082
T0003494,C006112,2025-08-05,801.35,mobile,Pune,8,0.014
T0003495,C001152,2024-07-28,5746.1,mobile,Chennai,11,0.079
T0003496,C006004,2025-07-19,3618.79,phone,Ahmedabad,8,0.051
T0003497,C001245,2024-06-12,2068.47,store,Lucknow,1,0.106
T0003498,C000936,2024-12-11,1859.35,mobile,Jaipur,6,
T0003499,C003453,2024-03-25,1598.56,mobile,Jaipur,6,0.052
T0003500,C000800,2024-07-03,2040.37,store,Bhopal,6,0.045
T0003501,C004486,2024-02-17,2910.53,mobile,Jaipur,3,0.13
T0003502,C003523,2025-10-19,5104.4,online,Lucknow,9,0.138
T0003503,C000957,2025-03-17,381.58,online,Bengaluru,9,0.001
T0003504,C002288,2024-01-14,6826.46,mobile,Bhopal,11,0.007
T0003505,C002502,2024-04-10,2707.38,mobile,Pune,3,0.041
T0003506,C000937,2025-05-07,1744.97,mobile,Delhi,8,0.1
T0003507,C005597,2025-01-30,745.77,online,Jaipur,10,
T0003508,C000045,2025-08-06,8677.26,online,Jaipur,2,0.009
T0003509,C000938,2025-11-09,2212.97,online,Bengaluru,2,0.034
T0003510,C001094,2024-08-06,873.88,mobile,Hyderabad,11,0.012
T0003511,C000049,2025-12-18,824.74,online,Bhopal,10,
T0003512,C001850,2025-11-13,456.68,online,Kochi,3,0.073
T0003513,C002587,2025-06-07,769.36,online,Kochi,3,0.079
T0003514,C005807,2024-10-29,1534.94,online,Lucknow,3,0.029
T0003515,C003169,2025-04-08,612.56,online,Bhopal,9,0.167
T0003516,C006150,2024-09-27,6289.32,online,Chennai,6,
T0003517,C001542,2025-12-07,2351.77,mobile,Ahmedabad,4,0.001
T0003518,C000467,2024-08-12,404.06,mobile,Bengaluru,11,0.074
T0003519,C002124,2025-06-16,1530.97,online,Mumbai,3,0.157
T0003520,C000700,2024-02-25,1770.35,phone,Chennai,4,0.012
T0003521,C005734,2025-10-18,531.6,phone,Delhi,1,0.075
T0003522,C005560,2024-07-26,2227.09,online,Bhopal,5,0.009
T0003523,C003904,2025-07-17,190.23,phone,Hyderabad,7,0.113
T0003524,C002431,2024-02-08,7278.87,online,Bengaluru,6,0.027
T0003525,C001655,2024-05-12,4416.35,phone,Pune,5,0.049
T0003526,C004672,2025-05-30,1358.73,online,Chennai,10,0.159
T0003527,C005840,2025-08-29,1062.28,online,Jaipur,7,
T0003528,C001975,2024-10-25,538.23,store,Delhi,3,0.125
T0003529,C001357,2024-08-03,3347.11,phone,Ahmedabad,3,0.127
T0003530,C004928,2025-05-24,6553.45,store,Lucknow,4,0.124
T0003531,C002117,2024-04-30,904.71,mobile,Lucknow,8,0.097
T0003532,C002478,2024-09-15,-1181.5,mobile,Mumbai,9,0.054
T0003533,C004013,2024-04-17,1078.21,store,Ahmedabad,3,0.045
T0003534,C002332,2024-05-03,846.81,store,Pune,6,0.11
T0003535,C003981,2025-04-20,3174.16,store,Pune,3,0.134
T0003536,C006096,2025-03-03,1273.09,online,Delhi,3,0.096
T0003537,C003633,2025-10-08,8906.35,online,Jaipur,8,0.144
T0003538,C000900,2025-03-15,2173.45,store,Hyderabad,8,0.091
T0003539,C001117,2025-06-02,260.96,online,Mumbai,7,0.016
T0003540,C000146,2025-07-30,4129.74,online,Kolkata,3,0.054
T0003541,C005717,2024-03-27,2313.93,online,Kolkata,9,0.054
T0003542,C004831,2025-11-23,15489.8,store,Bhopal,4,0.022
T0003543,C006025,2024-07-02,1811.61,mobile,Lucknow,9,0.048
T0003544,C001436,2024-05-01,608.45,store,Bhopal,4,0.07
T0003545,C005675,2024-05-29,4119.54,store,Bengaluru,5,
T0003546,C003886,2024-07-05,617.26,online,Ahmedabad,8,0.03
T0003547,C004468,2024-07-09,2149.11,mobile,Delhi,2,0.085
T0003548,C001196,2024-12-22,2091.3,mobile,Bengaluru,10,0.05
T0003549,C003937,2024-01-12,1246.66,phone,Delhi,1,0.069
T0003550,C002444,2025-05-30,10270.82,online,Bhopal,1,0.184
T0003551,C005517,2024-02-22,1488.46,online,Ahmedabad,10,0.081
T0003552,C004071,2024-02-28,869.74,phone,Chennai,4,0.088
T0003553,C004770,2024-11-13,988.15,mobile,Bengaluru,3,0.081
T0003554,C003282,2024-01-28,5255.02,mobile,Kochi,11,0.011
T0003555,C002586,2025-04-13,51355.34,online,Lucknow,11,
T0003556,C006180,2025-10-12,2978.26,online,Chennai,10,
T0003557,C000831,2025-10-30,680.97,online,Jaipur,11,0.005
T0003558,C005362,2025-08-23,1196.71,online,Ahmedabad,4,0.041
T0003559,C003571,2024-10-28,1755.43,store,Bhopal,7,0.083
T0003560,C001257,2025-12-02,504.15,phone,Lucknow,8,0.071
T0003561,C003651,2024-06-02,1845.13,mobile,Hyderabad,2,0.063
T0003562,C004266,2024-01-05,412.62,mobile,Jaipur,4,0.037
T0003563,C005726,2024-06-29,4324.93,mobile,Jaipur,1,0.047
T0003564,C005511,2024-01-16,710.55,mobile,Delhi,10,0.016
T0003565,C002988,2025-10-11,1072.44,online,Kochi,7,0.017
T0003566,C001520,2025-03-20,2108.79,store,Hyderabad,5,
T0003567,C003082,2025-06-08,370.42,store,Chennai,11,0.126
T0003568,C001352,2025-05-09,9955.34,online,Mumbai,11,0.11
T0003569,C003666,2024-07-28,773.78,store,Mumbai,1,0.206
